source_file,source_sheet,row_index,raw_description,normalized_description,manufacturer,mpn,qty,family,subfamily,extracted_features,identification_confidence,identification_status,matched_reference,selected_method,status,lambda_value,unit_lambda_value,fit,mtbf,assumptions,comment,ref_designator,assumptions_json,extracted_features_json
Свод BOM по 109 (1) (1) (1).xlsx,SBC_DIO_E1N004INF1,13,"CONN 9 PIN, TH, Vertical, Terminal Block",conn 9 pin th vertical terminal block,Degson,15EDGVM-3.5-09P-14-00A(H),2,connector,board_connector,"{'source_text': 'conn 9 pin th vertical terminal block', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.96,calculated,,part_stress,calculated,3.51e-08,1.755e-08,35.1,28490028.490028486,"{'base_fit_per_part': 12.0, 'temp_mult': 1.0, 'extra_mult': 1.015625, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'contact_count': 2}",simplified part stress method,"X1, X3","{'base_fit_per_part': 12.0, 'temp_mult': 1.0, 'extra_mult': 1.015625, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'contact_count': 2}","{'source_text': 'conn 9 pin th vertical terminal block', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_DIO_E1N004INF1,14,CONN 7POS 1.25MM PITCH SMT MALE VERT,conn 7pos 1.25mm pitch smt male vert,KLS electronic,L-KLS1-XL8-1.25-07-VM,1,connector,board_connector,"{'source_text': 'conn 7pos 1.25mm pitch smt male vert', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.96,calculated,,part_stress,calculated,1.755e-08,1.755e-08,17.55,56980056.98005697,"{'base_fit_per_part': 12.0, 'temp_mult': 1.0, 'extra_mult': 1.015625, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'contact_count': 2}",simplified part stress method,X2,"{'base_fit_per_part': 12.0, 'temp_mult': 1.0, 'extra_mult': 1.015625, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'contact_count': 2}","{'source_text': 'conn 7pos 1.25mm pitch smt male vert', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,0,Osci SMD 25 MHz 15ppm@25C 25ppm@-40+85C 60 Ohm 8pF,osci smd 25 mhz 15ppm 25c 25ppm -40+85c 60 ohm 8pf,NDK Corporation,NX2520SA-25.000000MHZ-S1-4085-25-10-8,3,crystal,quartz_crystal,"{'source_text': 'osci smd 25 mhz 15ppm 25c 25ppm -40+85c 60 ohm 8pf', 'capacitance_f': 8e-12, 'resistance_ohm': 60.0, 'frequency_hz': 25000000.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': True, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.96,calculated,,part_stress,calculated,3.456e-08,1.152e-08,34.56,28935185.185185187,"{'base_fit_per_part': 8.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None}",simplified part stress method,"BQ1,BQ4,BQ6","{'base_fit_per_part': 8.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None}","{'source_text': 'osci smd 25 mhz 15ppm 25c 25ppm -40+85c 60 ohm 8pf', 'capacitance_f': 8e-12, 'resistance_ohm': 60.0, 'frequency_hz': 25000000.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': True, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,1,"Osci SMD KX-7T  12,0 MHz  +/-30ppm 12pF",osci smd kx-7t 12 0 mhz +/-30ppm 12pf,Geyer Electronic,12.88662,1,crystal,quartz_crystal,"{'source_text': 'osci smd kx-7t 12 0 mhz +/-30ppm 12pf', 'capacitance_f': 1.2e-11, 'frequency_hz': 0.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': True, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.96,calculated,,part_stress,calculated,1.152e-08,1.152e-08,11.52,86805555.55555555,"{'base_fit_per_part': 8.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None}",simplified part stress method,BQ3,"{'base_fit_per_part': 8.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None}","{'source_text': 'osci smd kx-7t 12 0 mhz +/-30ppm 12pf', 'capacitance_f': 1.2e-11, 'frequency_hz': 0.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': True, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,2,"Tuning Fork Crystal 32.768 kHz 20 ppm 2x1,2x0,6",tuning fork crystal 32.768 khz 20 ppm 2x1 2x0 6,Geyer Electronic,12.87160,1,crystal,quartz_crystal,"{'source_text': 'tuning fork crystal 32.768 khz 20 ppm 2x1 2x0 6', 'frequency_hz': 32768.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': True, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.96,calculated,,part_stress,calculated,1.152e-08,1.152e-08,11.52,86805555.55555555,"{'base_fit_per_part': 8.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None}",simplified part stress method,BQ5,"{'base_fit_per_part': 8.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None}","{'source_text': 'tuning fork crystal 32.768 khz 20 ppm 2x1 2x0 6', 'frequency_hz': 32768.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': True, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,3,CRYSTAL 32MHZ 8PF SMD 2x1.6mm,crystal 32mhz 8pf smd 2x1.6mm,Abracon Corporation,ABM11W-32.0000MHZ-8-D1X-T3,1,crystal,quartz_crystal,"{'source_text': 'crystal 32mhz 8pf smd 2x1.6mm', 'capacitance_f': 8e-12, 'frequency_hz': 32000000.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': True, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.96,calculated,,part_stress,calculated,1.3824e-08,1.3824e-08,13.824,72337962.96296296,"{'base_fit_per_part': 8.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None}",simplified part stress method,BQ7,"{'base_fit_per_part': 8.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None}","{'source_text': 'crystal 32mhz 8pf smd 2x1.6mm', 'capacitance_f': 8e-12, 'frequency_hz': 32000000.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': True, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,4,MLCC 22UF 6.3V  X5R 0603 В±20%,mlcc 22uf 6.3v x5r 0603 в+/-20%,Samsung,CL10A226MQ7NRN,96,capacitor,generic_capacitor,"{'source_text': 'mlcc 22uf 6.3v x5r 0603 в+/-20%', 'capacitance_f': 2.2e-05, 'rated_voltage_v': 6.3, 'tolerance_pct': 20.0, 'package': '0603', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,4.97664e-07,5.1839999999999995e-09,497.664,2009387.8600823046,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"C1,C2,C4,C6,C8,C10,C13,C14,C21,C22,C23,C25,C27,C29,C31,C34,C37,C38,C43,C44,C163,C164,C192,C195,C198,C201,C208,C209,C210,C243,C309,C310,C525,C526,C527,C534,C535,C536,C544,C545,C546,C554,C555,C556,C563,C564,C565,C572,C573,C574,C581,C582,C583,C590,C591,C592,C599,C606,C634,C639,C644,C649,C654,C659,C664,C669,C717,C730,C731,C742,C743,C759,C760,C761,C762,C775,C807,C808,C809,C810,C811,C812,C814,C815,C817,C818,C823,C824,C825,C826,C827,C833,C858,C859,C860,C861","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'mlcc 22uf 6.3v x5r 0603 в+/-20%', 'capacitance_f': 2.2e-05, 'rated_voltage_v': 6.3, 'tolerance_pct': 20.0, 'package': '0603', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,5,CAP CER 1UF 6.3V X5R 0201 20%,cap cer 1uf 6.3v x5r 0201 20%,Samsung,CL03A105MQ3CSNC,73,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 1uf 6.3v x5r 0201 20%', 'capacitance_f': 1e-06, 'rated_voltage_v': 6.3, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,3.1535999999999993e-07,4.319999999999999e-09,315.35999999999996,3170979.1983764595,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C3,C5,C7,C9,C12,C17,C18,C19,C20,C24,C26,C28,C30,C33,C36,C39,C40,C41,C42,C80,C81,C82,C85,C122,C123,C125,C134,C221,C247,C259,C262,C269,C270,C271,C277,C314,C326,C332,C334,C348,C356,C361,C702,C704,C706,C713,C715,C718,C721,C722,C725,C726,C732,C733,C734,C737,C738,C739,C740,C745,C746,C765,C766,C864,C865,C866,C867,C890,C891,C892,C893,C898,C899","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 1uf 6.3v x5r 0201 20%', 'capacitance_f': 1e-06, 'rated_voltage_v': 6.3, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,6,CAP CER 0.1UF 10V X5R 0201 10%,cap cer 0.1uf 10v x5r 0201 10%,Samsung,CL03A104KP3NNNC,131,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0.1uf 10v x5r 0201 10%', 'capacitance_f': 1e-07, 'rated_voltage_v': 10.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,5.659199999999999e-07,4.319999999999999e-09,565.9199999999998,1767034.2097823017,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C11,C16,C32,C35,C67,C68,C69,C70,C71,C72,C83,C84,C86,C87,C133,C139,C140,C141,C142,C151,C152,C153,C154,C193,C194,C196,C197,C199,C200,C202,C203,C211,C212,C213,C214,C215,C216,C222,C227,C228,C229,C230,C248,C249,C253,C254,C256,C258,C260,C265,C278,C279,C300,C301,C302,C303,C304,C306,C311,C312,C315,C316,C317,C318,C319,C321,C322,C323,C324,C325,C327,C328,C329,C330,C331,C335,C336,C337,C338,C340,C342,C345,C347,C349,C350,C351,C352,C353,C354,C355,C359,C362,C364,C371,C372,C373,C374,C376,C377,C378,C379,C380,C703,C708,C709,C720,C723,C735,C747,C748,C819,C820,C821,C822,C868,C869,C870,C871,C872,C873,C874,C875,C876,C877,C887,C888,C889,C894,C895,C896,C907","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0.1uf 10v x5r 0201 10%', 'capacitance_f': 1e-07, 'rated_voltage_v': 10.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,7,"CAP ALUM, 330uF, 2V, +/-20%, SMD",cap alum 330uf 2v +/-20% smd,Lelon,OVF331M0DTR-0605-STA,5,capacitor,generic_capacitor,"{'source_text': 'cap alum 330uf 2v +/-20% smd', 'capacitance_f': 0.00033, 'rated_voltage_v': 2.0, 'tolerance_pct': 20.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.5919999999999997e-08,5.1839999999999995e-09,25.919999999999998,38580246.91358025,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"C15,C524,C543,C553,C813","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap alum 330uf 2v +/-20% smd', 'capacitance_f': 0.00033, 'rated_voltage_v': 2.0, 'tolerance_pct': 20.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,8,"CAP CERAMIC, 0402, 0.1uF, 50V, X7R, +/-10%",cap ceramic 0402 0.1uf 50v x7r +/-10%,Samsung,CL05B104KB54PNC,232,capacitor,ceramic_capacitor,"{'source_text': 'cap ceramic 0402 0.1uf 50v x7r +/-10%', 'capacitance_f': 1e-07, 'rated_voltage_v': 50.0, 'tolerance_pct': 10.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,1.0022399999999997e-06,4.319999999999999e-09,1002.2399999999998,997765.0063856964,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C165,C166,C190,C191,C252,C367,C368,C390,C393,C395,C396,C402,C403,C404,C405,C409,C410,C411,C412,C413,C416,C417,C418,C421,C422,C425,C428,C429,C431,C432,C434,C435,C436,C437,C438,C439,C440,C441,C445,C446,C447,C448,C449,C450,C452,C453,C454,C456,C457,C458,C459,C460,C461,C463,C465,C466,C467,C468,C469,C470,C473,C476,C477,C479,C481,C483,C484,C485,C486,C489,C490,C493,C494,C497,C498,C499,C500,C501,C502,C503,C504,C505,C506,C511,C512,C516,C518,C519,C520,C529,C530,C531,C532,C533,C538,C539,C540,C541,C542,C548,C549,C550,C551,C552,C558,C559,C560,C561,C562,C567,C568,C569,C570,C571,C576,C577,C578,C579,C580,C585,C586,C587,C588,C589,C594,C595,C596,C597,C598,C601,C602,C603,C604,C605,C608,C609,C610,C611,C612,C613,C614,C615,C616,C617,C618,C619,C620,C621,C622,C623,C624,C625,C626,C627,C628,C629,C630,C631,C632,C633,C636,C637,C638,C641,C642,C643,C646,C647,C648,C651,C652,C653,C656,C657,C658,C661,C662,C663,C666,C667,C668,C671,C672,C673,C675,C676,C677,C678,C679,C680,C688,C689,C690,C697,C698,C699,C750,C754,C776,C781,C782,C783,C793,C794,C795,C834,C838,C839,C848,C849","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap ceramic 0402 0.1uf 50v x7r +/-10%', 'capacitance_f': 1e-07, 'rated_voltage_v': 50.0, 'tolerance_pct': 10.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,9,CAP CER  0402  10uF  10V   X5R  +/-20%,cap cer 0402 10uf 10v x5r +/-20%,Samsung,CL05A106MP6NUN8,69,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0402 10uf 10v x5r +/-20%', 'capacitance_f': 9.999999999999999e-06, 'rated_voltage_v': 10.0, 'tolerance_pct': 20.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,2.9807999999999993e-07,4.319999999999999e-09,298.0799999999999,3354804.0794417616,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C73,C75,C76,C78,C79,C124,C135,C136,C137,C138,C143,C144,C145,C146,C147,C148,C149,C150,C167,C168,C250,C251,C255,C264,C272,C308,C313,C320,C333,C346,C375,C381,C382,C384,C399,C400,C401,C415,C420,C442,C478,C480,C495,C496,C514,C517,C523,C528,C537,C547,C557,C566,C575,C584,C593,C600,C607,C695,C705,C707,C712,C714,C716,C751,C879,C880,C881,C882,C883","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0402 10uf 10v x5r +/-20%', 'capacitance_f': 9.999999999999999e-06, 'rated_voltage_v': 10.0, 'tolerance_pct': 20.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
